X,Y,ACCELA_ID,CHANNEL_ID,OWNERSHIP,ROAD_NAME,ROAD_ID,ROAD_SEQ_N,FROM_STREE,TO_STREET,GIS_FROM_P,LEGACY_FRO,INVENTORY_,EXPIRATION,CHANNEL_MA,CHANNEL_LO,CHANNEL_WI,CHANNEL_DE,FLOW_LENGT,INLET_TYPE,OUTLET_TYP,LINING,INLET_FILT,OUTLET_FIL,PRIORITY,CHANNEL_RA,FLAGGERS,ENGINEER_R,ENVIRONMEN,MAINTENANC,MAINTENA_1,SOURCE_NOT,COMMENTS,MAINTENA_2,ROAD_STATI,STREET_DIS,SUPERVISOR,COMMUNITY_,NEIGHBORHO,THOMAS_GUI,CA_ROAD_SY,HIGHWAY_PL,ASSET_STAT,CREATOR,CREATED,EDITOR,EDITED,SHAPE_LENG,SHAPE_LEN
6475210.50549132,1878720.57882938,DPW-DRNCHN-100867,38-34,RF,OAK LN,32000-390,0100,PINE VALLEY RD,MANZANITA TL W,206.6207045,0,,,NATURAL,,20,10,150,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,390 - PINE VALLEY,2 - SUPERVISOR DISTRICT 2,PINE VALLEY CPG,,1237-B7,16Y25-G2,6D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,154.42188972,154.421889715
6475233.46509106,1879003.26363146,DPW-DRNCHN-100868,38-35,RF,PINE VALLEY RD,36880-390,0100,OLD HIGHWAY 80,OAK LN,292.11344866,0,,,CONCRETE,,30,10,150,,,1,,,,,0,,,4,1,,,1 - DIVISION 1,38,390 - PINE VALLEY,2 - SUPERVISOR DISTRICT 2,PINE VALLEY CPG,,1237-B7,16Y25-G2,6D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,160.67568287,160.675682869
6475336.78115739,1879333.30201338,DPW-DRNCHN-100869,38-36,RF,OLD HWY 80,J42-0-390,0400,DEODAR TL,PINE VALLEY RD,672.0087614,0,,,NATURAL,,30,10,150,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,390 - PINE VALLEY,2 - SUPERVISOR DISTRICT 2,PINE VALLEY CPG,,1237-B7,16Y25-G2,6D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,151.74465726,151.744657257
6385691.66057923,1959000.16170822,DPW-DRNCHN-100206,39-016,RF,OLD JULIAN HY,E36-0-398,0400,VISTA RAMONA RD,URL,2742.09416738,0,,,,,25,10,20,,,3,,,,,0,,,"2,3",1,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1153-C6,16X42-H6,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,103.94248256,103.942482565
6375037.01062873,1975363.86388887,DPW-DRNCHN-100892,39-164,RF,PAMO RD,C04-0-398,0400,DUMP RD,SUPERVISORIAL DISTRICT BOUNDARY,89.29856954,0,,,NATURAL,,3,2,2,,,2,,,,,0,,,1,1,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,,16X32-E10,3K1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,45.35424,45.35424
6374204.61367148,1968123.97318496,DPW-DRNCHN-100207,39-165,RF,HAVERFORD RD,35200-398,0300,LILAC RD,ELM ST,368.40122063,0,,,,,8,3,530,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-H2,16X42-D3,3K1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,176.20585127,176.205851279
6375108.42616831,1969310.00296514,DPW-DRNCHN-100208,39-166,RF,PAMO RD,C04-0-398,0100,HAVERFORD RD,PILE ST,1122.02858026,0,,,,,8,3,1120,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-H2,16X42-E2,3K1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,1131.68125191,1131.68125191
6378306.17764682,1969396.16322587,DPW-DRNCHN-100209,39-167,RF,PILE ST,67500-398,0100,PAMO RD,BLACK CANYON RD/MAGNOLIA AV,2578.04001545,0,,,,,8,3,406,,,2,,,,,0,,,4,4,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-J2,16X42-F2,3K1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,819.11007455,819.110074544
6403035.47202015,1969956.35797162,DPW-DRNCHN-100210,39-169,RF,CASNER RD,E27-0-398,0100,SR-78,END,280.0663294,0,,,,,8,3,747,,,2,,,,,0,,,4,4,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1154-A1,16X43-D2,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,320.2588334,320.258833388
6368789.05363648,1955791.82921413,DPW-DRNCHN-100893,39-017,RF,RAMONA ST,69001-400,0600,H ST,RAYMOND AV,712.23046205,0,,,NATURAL,,12,3,25,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-F7,16X42-C7,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,35.4757055,35.4757054982
6367356.75138298,1952659.50575438,DPW-DRNCHN-100211,39-173,RF,SAN DIEGO AV,76001-400,0100,HUNTER ST,COOK ST,1347.03035286,0,,,,,4,2,1236,,,2,,,,,0,,,4,5,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1172-E1,16X42-B8,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,1704.24249492,1704.24249492
6354573.65621431,1952279.0219353,DPW-DRNCHN-100212,39-174,RF,HIGHLAND VALLEY RD,D04-0-400,0300,ADRIENNE WY,TRAYLOR RD,1057.85159038,0,,,,,8,2,400,,,2,,,,,0,,,4,4,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1171-J2,16X41-H8,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,604.34300196,604.343001971
6368766.17179248,1955204.01870996,DPW-DRNCHN-100894,39-019,RF,RAMONA ST,69001-400,0600,H ST,RAYMOND AV,124.34969032,0,,,NATURAL,,12,4,17,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-F7,16X42-C7,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,16.10009182,16.1000918188
6368749.52615649,1955203.74115147,DPW-DRNCHN-100895,39-020,RF,RAMONA ST,69001-400,0600,H ST,RAYMOND AV,124.01881273,0,,,Other/Undetermined,,12,4,17,,,5,,,,,0,,,4,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-F7,16X42-C7,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,21.65536917,21.6553691841
6368869.0688964,1955124.42306863,DPW-DRNCHN-100896,39-021,RF,H ST,34500-400,0100,RAMONA ST,SIXTEENTH ST,125.5559581,0,,,NATURAL,,18,0,25,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-F7,16X42-C7,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,22.00082786,22.0008278675
6368880.89433207,1955108.07631655,DPW-DRNCHN-100897,39-022,RF,H ST,34500-400,0100,RAMONA ST,SIXTEENTH ST,126.6079635,0,,,NATURAL,,18,0,20,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-F7,16X42-C7,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,17.95206254,17.9520625382
6367210.27989115,1954147.50376263,DPW-DRNCHN-100898,39-025,RF,HUNTER ST,37500-400,0500,ROWLEY AV,RAYMOND AV,615.02236404,0,,,NATURAL,,15,4,17,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1172-E1,16X42-B7,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,20.23364541,20.2336454108
6367227.68766473,1954152.3055903,DPW-DRNCHN-100899,39-026,RF,HUNTER ST,37500-400,0500,ROWLEY AV,RAYMOND AV,610.47029115,0,,,NATURAL,,15,4,17,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1172-E1,16X42-B7,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,17.69002097,17.6900209597
6364868.19238374,1952808.04942055,DPW-DRNCHN-100900,39-027,RF,ETCHEVERRY ST,25500-400,0200,SAN DIEGO AV,RAYMOND AV,1178.813641,0,,,NATURAL,,19,4.5,7,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1172-D1,16X42-A8,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,29.53676523,29.5367652419
6364877.1969589,1952814.65242571,DPW-DRNCHN-100901,39-028,RF,ETCHEVERRY ST,25500-400,0200,SAN DIEGO AV,RAYMOND AV,1178.82184033,0,,,NATURAL,,19,4.5,7,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1172-D1,16X42-A8,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,9.90919518,9.90919516563
6367970.92764807,1956235.9293758,DPW-DRNCHN-100902,39-029,RF,PALA ST,64500-400,0200,KELLY AV,SR-67,61.65659951,0,,,NATURAL,,19,20,20,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-E7,16X42-B7,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,15.49414476,15.4941447738
6367983.78884281,1956249.74299647,DPW-DRNCHN-100903,39-030,RF,PALA ST,64500-400,0200,KELLY AV,SR-67,63.02579578,0,,,NATURAL,,19,20,20,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-E7,16X42-B7,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,18.5528422,18.5528421875
6378105.41000374,1987422.91326155,DPW-DRNCHN-100904,39-003,RF,PAMO RD,C04-0-398,0400,DUMP RD,SUPERVISORIAL DISTRICT BOUNDARY,13153.930326,0,,,NATURAL,,60,3.5,17,,,2,,,,,0,,,4,5,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,NORTH MOUNTAIN CPG,,,16X32-F6,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,61.63451086,61.6345108661
6368456.30266157,1958898.46013996,DPW-DRNCHN-100905,39-031,RF,MONTECITO RD,60000-400,0200,RAMONA ST,ALICE ST,293.28558368,0,,,NATURAL,,128,12,50,,,2,,,,,0,,,4,3,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-F6,16X42-C6,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,61.12245091,61.1224509067
6368434.44804648,1958859.99696229,DPW-DRNCHN-100906,39-032,RF,MONTECITO RD,60000-400,0200,RAMONA ST,ALICE ST,332.02257857,0,,,NATURAL,,128,12,50,,,2,,,,,0,,,4,3,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-F6,16X42-C6,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,82.6027394,82.6027393895
6378363.0794359,1966455.60053746,DPW-DRNCHN-100907,39-033,RF,PENN ST,66000-398,0100,MAGNOLIA AV,END,1206.72445009,0,,,NATURAL,,55,2,20,,,2,,,,,0,,,4,4,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-J3,16X42-F3,3K1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,26.22501317,26.2250131667
6372928.63886122,1961444.98326214,DPW-DRNCHN-100908,39-034,RF,SEVENTH ST,77500-398,0900,A ST,ELM ST/OLIVE ST,432.5846303,0,,,NATURAL,,135,12,50,,,2,,,,,0,,,4,3,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-G5,16X42-D5,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,56.82068689,56.8206868852
6474689.63251731,1880724.28742038,DPW-DRNCHN-100870,38-37,RF,OLD HWY 80,J42-0-390,0200,LEBANON RD,CORTE MADERA RD,786.04786332,0,,,NATURAL,,20,10,150,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,390 - PINE VALLEY,2 - SUPERVISOR DISTRICT 2,PINE VALLEY CPG,,1237-B6,16Y25-G1,6D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,149.54454443,149.544544429
6474941.83312839,1884701.87067255,DPW-DRNCHN-100871,38-38,RF,PINE CREEK RD,J13-0-390,0100,OLD HIGHWAY 80,PINE CREEK CG,1838.99548906,0,,,NATURAL,,30,10,200,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,390 - PINE VALLEY,2 - SUPERVISOR DISTRICT 2,PINE VALLEY CPG,,1237-B5,16Y15-G10,6D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,199.29027247,199.290272461
6398115.44314632,1999275.08443905,DPW-DRNCHN-100872,38-04,RF,BLACK CANYON RD,C05-1-330,0500,MILE POST 09.0,MILE POST 10.0,443.9522,0,,,NATURAL,,30,20,100,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,330 - MESA GRANDE,5 - SUPERVISOR DISTRICT 5,NORTH MOUNTAIN CPG,,,16X33-B2,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,202.11546091,202.115460915
6476484.11383648,1881807.29509687,DPW-DRNCHN-100873,38-40,RF,VALLEY VIEW TL,76000-390,0200,SPRUCE RD,DEER CREEK TL,342.93706005,0,,,NATURAL,,30,10,150,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,390 - PINE VALLEY,2 - SUPERVISOR DISTRICT 2,PINE VALLEY CPG,,1237-C6,16Y25-H1,6D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,152.66428401,152.664284012
6476285.65294731,1881335.1776028,DPW-DRNCHN-100874,38-41,RF,VALLEY VIEW TL,76000-390,0100,PINE BL,SPRUCE RD,1098.87389523,0,,,NATURAL,,30,15,200,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,390 - PINE VALLEY,2 - SUPERVISOR DISTRICT 2,PINE VALLEY CPG,,1237-C6,16Y25-H1,6D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,202.28800744,202.288007447
6476950.46985915,1880875.7218288,DPW-DRNCHN-100875,38-42,RF,PINE BL,36000-390,0700,VALLEY VIEW TL,ROCKY PASS,100.2996197,0,,,NATURAL,,50,20,200,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,390 - PINE VALLEY,2 - SUPERVISOR DISTRICT 2,PINE VALLEY CPG,,1237-C6,16Y25-H1,6D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,203.20950694,203.20950695
6478460.24439865,1879631.42051163,DPW-DRNCHN-100876,38-43,RF,CALLE DEL BOSQUE,06740-390,0100,ROCKY PASS,SPRING RD,984.63739529,0,,,NATURAL,,100,15,200,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,390 - PINE VALLEY,2 - SUPERVISOR DISTRICT 2,PINE VALLEY CPG,,1237-C6,16Y25-J2,6D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,197.08002562,197.080025627
6476822.9061379,1878172.33058205,DPW-DRNCHN-100877,38-44,RF,OLD HWY 80,J42-0-390,0500,PINE VALLEY RD,PINE BL,1819.50351864,0,,,NATURAL,,30,10,300,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,390 - PINE VALLEY,2 - SUPERVISOR DISTRICT 2,PINE VALLEY CPG,,1237-C7,16Y25-H2,6D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,294.99575379,294.995753795
6506386.49563265,1898317.18202455,DPW-DRNCHN-100878,38-45,RF,LOS HUECOS RD,40000-352,0400,Z1057,Z1346,1211.11768128,0,,,NATURAL,,15,5,150,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,352 - MT LAGUNA,2 - SUPERVISOR DISTRICT 2,PINE VALLEY CPG,,1218-E6,17Y11-H5,5,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,150.40364186,150.403641853
6416321.88803257,2002666.84799671,DPW-DRNCHN-100879,38-05,RF,MESA GRANDE RD,C06-0-330,1000,MILE POST 04.0,GREEN OAKS DR,1673.36195332,0,,,NATURAL,,30,10,200,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,330 - MESA GRANDE,5 - SUPERVISOR DISTRICT 5,NORTH MOUNTAIN CPG,,,16X33-H1,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,199.40176911,199.401769122
6406840.54118165,2006632.69734846,DPW-DRNCHN-100880,38-06,RF,MESA GRANDE RD,C06-0-330,0800,DEMING RANCH RD,MILE POST 05.0,984.94556184,0,,,NATURAL,,30,10,200,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,330 - MESA GRANDE,5 - SUPERVISOR DISTRICT 5,NORTH MOUNTAIN CPG,,,16X23-E10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,199.58711222,199.58711222
6405459.69879898,2006921.8811533,DPW-DRNCHN-100881,38-07,RF,MESA GRANDE RD,C06-0-330,0700,BLACK CANYON RD,DEMING RANCH RD,3888.33214946,0,,,NATURAL,,30,10,200,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,330 - MESA GRANDE,5 - SUPERVISOR DISTRICT 5,NORTH MOUNTAIN CPG,,,16X23-E10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,205.16335286,205.163352869
6401666.15389265,2014336.52117963,DPW-DRNCHN-100882,38-08,RF,MESA GRANDE RD,C06-0-330,0400,CATTLE GUARD,MILE POST 08.0,2939.2814,0,,,NATURAL,,20,10,150,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,330 - MESA GRANDE,5 - SUPERVISOR DISTRICT 5,NORTH MOUNTAIN CPG,,,16X23-C7,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,150.51930424,150.519304245
6406220.0867139,2016480.86859697,DPW-DRNCHN-100883,38-09,RF,MESA GRANDE RD,C06-0-330,0300,MILE POST 10.0,CATTLE GUARD,0,0,,,CONCRETE,,5,3,150,,,1,,,,,0,,,4,1,,,1 - DIVISION 1,38,330 - MESA GRANDE,5 - SUPERVISOR DISTRICT 5,NORTH MOUNTAIN CPG,,,16X23-E7,3,ACTIVE,SANGIS,2016/06/11,MPLUMMER,2016/07/26,132.3697619,132.369761896
6464067.82108381,1952902.66734155,DPW-DRNCHN-100884,38-19,RF,MILE HI RD PRD 18,P6110-PRD,0100,SUNSET LN PRD 18,PINE TREE LN PRD 18,1781.9161526,0,,,NATURAL,,20,10,150,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,070 - CUYAMACA,2 - SUPERVISOR DISTRICT 2,JULIAN CPG,,1156-F7,16X45-D7,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,105.26094252,105.26094254
6476687.79026639,1886674.20793521,DPW-DRNCHN-100204,38-39,RF,PINE CREEK CROSSING,36800-390,0100,VALLEY VIEW TL,PINE CREEK RD,187.7969685,0,,,,,80,10,200,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,38,390 - PINE VALLEY,2 - SUPERVISOR DISTRICT 2,PINE VALLEY CPG,,1237-C4,16Y15-H9,6D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,193.81363225,193.81363225
6376007.01492231,1982314.43004021,DPW-DRNCHN-100885,39-001,RF,PAMO RD,C04-0-398,0400,DUMP RD,SUPERVISORIAL DISTRICT BOUNDARY,7328.17323194,0,,,NATURAL,,25,1,17,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,NORTH MOUNTAIN CPG,,,16X32-E8,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,76.5319072,76.5319072113
6379401.43497074,1963226.74741513,DPW-DRNCHN-100886,39-010,RF,MAGNOLIA AV,57000-398,0100,SR-78,PENN ST,475.65736834,0,,,NATURAL,,80,1,14,,,2,,,,,0,,,4,4,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1153-A4,16X42-F4,3K1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,64.88538165,64.8853816579
6383341.5005814,1976361.73820546,DPW-DRNCHN-100887,39-012,RF,BLACK CANYON RD,C05-0-398,0200,MILE POST 01.0,MILE POST 02.0,3065.90320957,0,,,NATURAL,,10,3,10,,,2,,,,,0,,,4,2,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,,16X32-G10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,37.09308193,37.093081937
6386326.3705959,1955215.00753313,DPW-DRNCHN-100888,39-136,RF,VISTA RAMONA RD,82000-430,0100,OLD JULIAN HY,ARENA WY,4986.53564134,0,,,NATURAL,,10,8,15,,,2,,,,,0,,,3,4,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1153-C7,16X42-H7,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,44.19362146,44.1936214583
6397793.01629773,1962176.29183888,DPW-DRNCHN-100205,39-014,RF,OLD JULIAN HY,E36-0-398,0800,MILE POST 05.0,MILE POST 06.0,1432.52856989,0,,,,,25,10,25,,,3,,,,,0,,,"2,3",4,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1153-H4,16X43-B5,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,43.35153975,43.3515397618
6386245.2605219,1955183.83371097,DPW-DRNCHN-100889,39-140,RF,VISTA RAMONA RD,82000-430,0100,OLD JULIAN HY,ARENA WY,5062.41420216,0,,,NATURAL,,10,0,20,,,2,,,,,0,,,2-3,4,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1153-C7,16X42-H7,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,58.9630988,58.9630987952
6374549.39743073,1966796.87249272,DPW-DRNCHN-100890,39-147,RF,ELM ST,23000-398,0300,ASH ST,HAVERFORD RD,2453.47801901,0,,,NATURAL,,4,0,1200,,,2,,,,,0,,,1,1,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-H3,16X42-E3,3K1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,1099.75601483,1099.75601483
6374487.38443139,1967904.84862322,DPW-DRNCHN-100891,39-148,RF,ELM ST,23000-398,0300,ASH ST,HAVERFORD RD,2462.8093654,0,,,NATURAL,,4,0,2000,,,2,,,,,0,,,1,1,,,2 - DIVISION 2,39,398 - RAMONA EAST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-H3,16X42-D3,3K1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,1104.03515836,1104.03515836
6349255.33942315,1901331.68124488,DPW-DRNCHN-100840,33-42,RF,PINEHURST DR,54500-270,0200,CAM DEL TIERRA,EUCALYPTUS HILLS DR,405.31674054,0,,,NATURAL,,10,5,200,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,33,270 - LAKESIDE FARMS,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1211-H7,16Y11-F5,7C6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,172.20631541,172.206315405
6356389.26675631,1892085.82408047,DPW-DRNCHN-100198,33-09,RF,LINDO LN,58000-260,0100,CHESTNUT ST,CARAWAY ST,237.15263077,0,,,,,8,3,30,,,2,,,,,0,,,"2,3",2,,,1 - DIVISION 1,33,260 - LAKESIDE,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1232-B4,16Y11-J8,7C6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,85.35034401,85.350344011
6357923.2305519,1886074.61563046,DPW-DRNCHN-100199,33-16,RF,LOS COCHES RD,58900-260,1200,HA HANA RD,VIA DIEGO,274.0686073,0,,,,,80,12,100,,,1,,,,,0,,,4,4,,,1 - DIVISION 1,33,260 - LAKESIDE,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1232-C6,16Y11-J10,7D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,95.77094198,95.7709419764
6360563.52448389,1893109.62190163,DPW-DRNCHN-100200,33-22,RF,LAKESHORE DR,55000-260,0800,LAKEVIEW RD,COLT LN,73.16400726,0,,,,,40,5,25,,,1,,,,,0,,,4,1,,,1 - DIVISION 1,33,260 - LAKESIDE,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1232-D3,16Y11-K7,7C6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,67.72497735,67.7249773398
6352074.50766931,1881565.91861112,DPW-DRNCHN-100201,33-26,RF,LINDEN RD,P2080-PVT,0100,WINTER GARDENS DR,END,44.89322856,0,,,,,6,2,100,,,2,,,,,0,,,4,1,,,1 - DIVISION 1,33,260 - LAKESIDE,2 - SUPERVISOR DISTRICT 2,LAKESIDE CPG,,1251-J1,16Y21-G1,7D6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,109.0112918,109.011291794
6433103.97651556,2033207.73704605,DPW-DRNCHN-100202,37-02,RF,SAN FELIPE RD,H06-0-402,0100,SR-79,MILE POST 01.0,1704.39755266,0,,,,,6,3,120,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,37,402 - RANCHITA,5 - SUPERVISOR DISTRICT 5,NORTH MOUNTAIN CPG,,,16X24-D1,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,267.54279708,267.542797081
6421979.40362039,2079444.08781463,DPW-DRNCHN-100203,37-01,RF,CHIHUAHUA VALLEY RD,H05-0-530,0100,SR-79,END CMR,12966.515633,0,,,,,6,3,100,,,,,,,,0,,,4,1,,,2 - DIVISION 2,37,530 - WARNERS,5 - SUPERVISOR DISTRICT 5,NORTH MOUNTAIN CPG,,,16W53-K6,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,81.90925733,81.9092573228
