,Neighborhood,Unnamed: 0.1.1.1,closed,closed_date,coordinates,duplicate_verified,lat,long,mobile_web_status,open,override_duplicate,requested_datetime,sap_problem_type,service_name,status_description,Duration to Close (Hrs),Neighborhood Prices
1713,Kearny Mesa,,1.0,2017-05-10 00:03:00,32.83283020143278-117.1487774720049,1.0,32.8328302014,-117.148777472,Closed,0.0,0.0,2017-03-23 05:23:00,Pothole,Pothole,Closed,1146.6666666666667,355.0
1715,Bay Park,,1.0,2017-04-29 14:02:00,32.790715-117.199345,1.0,32.79071500000001,-117.199345,Closed,0.0,0.0,2017-03-22 23:23:00,Pothole,Pothole,Closed,902.65,435.0
1716,Egger Highlands,,1.0,2017-04-12 00:03:00,32.58370382960626-117.0926333937067,1.0,32.5837038296,-117.09263339399999,Closed,0.0,0.0,2017-03-22 23:12:00,Pothole,Pothole,Closed,480.85,305.0
1718,Miramar Ranch North,,1.0,2017-05-18 00:02:00,32.93666316409476-117.10725097579956,1.0,32.9366631641,-117.107250976,Closed,0.0,0.0,2017-03-22 22:35:00,Pothole,Pothole,Closed,1345.45,348.0
1719,Marina,,1.0,2017-03-31 00:03:00,32.706807-117.160314,1.0,32.706807,-117.16031399999999,Closed,0.0,0.0,2017-03-22 21:31:00,Pothole,Pothole,Closed,194.53333333333333,579.0
1720,Serra Mesa,,1.0,2017-05-12 00:02:00,32.8049627-117.1313652,0.0,32.8049627,-117.1313652,Closed,0.0,0.0,2017-03-22 19:39:00,Pothole,Pothole,Closed,1204.3833333333334,374.0
1721,Serra Mesa,,1.0,2017-05-12 00:02:00,32.806212-117.13056219999998,0.0,32.806212,-117.1305622,Closed,0.0,0.0,2017-03-22 19:33:00,Pothole,Pothole,Closed,1204.4833333333333,374.0
1723,Bay Park,,1.0,2017-04-27 00:03:00,32.79151390775367-117.1974647139359,1.0,32.7915139078,-117.19746471399999,Closed,0.0,0.0,2017-03-22 19:10:00,Pothole,Pothole,Closed,844.8833333333333,435.0
1724,Bay Park,,1.0,2017-03-24 00:02:00,32.79305131643339-117.1961757448662,1.0,32.793051316399996,-117.196175745,Closed,0.0,0.0,2017-03-22 19:07:00,Pothole,Pothole,Closed,28.91666666666667,435.0
1725,Bay Park,,1.0,2017-03-24 00:02:00,32.79409276653367-117.1947946494025,1.0,32.7940927665,-117.194794649,Closed,0.0,0.0,2017-03-22 18:57:00,Pothole,Pothole,Closed,29.08333333333333,435.0
1726,Bay Park,,1.0,2017-04-29 14:02:00,32.80386908448562-117.1990252566684,0.0,32.8038690845,-117.199025257,Closed,0.0,0.0,2017-03-22 18:40:00,Pothole,Pothole,Closed,907.3666666666667,435.0
1729,North Park,,1.0,2017-05-02 00:02:00,32.755312577638044-117.13265754016868,0.0,32.7553125776,-117.13265754,Closed,0.0,0.0,2017-03-22 17:52:00,Pothole,Pothole,Closed,966.1666666666665,465.0
1731,Bay Ho,,1.0,2017-04-25 00:02:00,32.81337929190861-117.2170790126973,1.0,32.8133792919,-117.21707901299999,Closed,0.0,0.0,2017-03-22 17:20:00,Pothole,Pothole,Closed,798.7,434.0
1732,Sabre Springs,,1.0,2017-03-30 00:03:00,32.94565182647942-117.0843359270292,0.0,32.945651826500004,-117.08433592700001,Closed,0.0,0.0,2017-03-22 17:06:00,Pothole,Pothole,Closed,174.95,356.0
1734,San Carlos,,1.0,2017-04-12 00:03:00,32.80358750000001-117.03516709999997,1.0,32.8035875,-117.03516709999998,Closed,0.0,0.0,2017-03-22 16:52:00,Pothole,Pothole,Closed,487.1833333333333,330.0
1736,Hillcrest,,1.0,2017-04-18 00:02:00,32.75005700332709-117.1589961606585,0.0,32.7500570033,-117.158996161,Closed,0.0,1.0,2017-03-22 16:23:00,Pothole,Pothole,Closed,631.65,453.0
1741,Grantville,,1.0,2017-05-04 00:02:00,32.78015964233387-117.0964911317688,1.0,32.7801596423,-117.09649113200001,Closed,0.0,0.0,2017-03-22 15:46:00,Pothole,Pothole,Closed,1016.2666666666668,340.0
1742,Allied Gardens,,1.0,2017-04-11 00:02:00,32.80607871925008-117.07877137672119,1.0,32.8060787193,-117.07877137700001,Closed,0.0,0.0,2017-03-22 15:42:00,Pothole,Pothole,Closed,464.33333333333326,383.0
1743,Del Cerro,,1.0,2017-04-11 00:02:00,32.78542671015436-117.06281418403488,0.0,32.7854267102,-117.06281418399999,Closed,0.0,0.0,2017-03-22 15:38:00,Pothole,Pothole,Closed,464.4,331.0
1744,Bay Terraces,,1.0,2017-04-18 00:02:00,32.701841-117.032734,0.0,32.701840999999995,-117.032734,Closed,0.0,0.0,2017-03-22 15:32:00,Pothole,Pothole,Closed,632.5,274.0
1745,Bay Park,,1.0,2017-04-27 00:02:00,32.79019434473737-117.2020779458035,0.0,32.7901943447,-117.202077946,Closed,0.0,0.0,2017-03-22 15:19:00,Pothole,Pothole,Closed,848.7166666666667,435.0
1748,North Park,,1.0,2017-03-31 00:03:00,32.755539-117.132691,1.0,32.755539,-117.132691,Closed,0.0,0.0,2017-03-22 14:56:00,Pothole,Pothole,Closed,201.11666666666667,465.0
1749,Linda Vista,,1.0,2017-04-21 00:03:00,32.793397-117.1698,0.0,32.793397,-117.1698,Closed,0.0,0.0,2017-03-22 14:44:00,Pothole,Pothole,Closed,705.3166666666667,378.0
1752,Clairemont Mesa East,,1.0,2017-03-29 00:03:00,32.82029877954583-117.17613306999891,1.0,32.8202987795,-117.17613307,Closed,0.0,0.0,2017-03-22 14:15:00,Pothole,Pothole,Closed,153.8,392.0
1753,Mira Mesa,,1.0,2017-04-13 00:02:00,32.93303328297905-117.13889052707037,0.0,32.933033283,-117.138890527,Closed,0.0,0.0,2017-03-22 13:27:00,Pothole,Pothole,Closed,514.5833333333334,363.0
1754,Rancho Bernardo,,1.0,2017-04-15 00:02:00,33.025339623637436-117.07445694948024,0.0,33.025339623600004,-117.074456949,Closed,0.0,1.0,2017-03-22 13:18:00,Pothole,Pothole,Closed,562.7333333333332,335.0
1755,Pacific Beach,,1.0,2017-04-13 00:02:00,32.804681-117.220664,0.0,32.804681,-117.22066399999999,Closed,0.0,1.0,2017-03-22 12:43:00,Pothole,Pothole,Closed,515.3166666666667,522.0
1756,Sorrento Valley,,1.0,2017-04-20 00:04:00,32.90622-117.176983,0.0,32.906220000000005,-117.176983,Closed,0.0,0.0,2017-03-22 12:39:00,Pothole,Pothole,Closed,683.4166666666666,360.0
1757,Mira Mesa,,1.0,2017-04-14 00:03:00,32.906758-117.1546,0.0,32.906758,-117.1546,Closed,0.0,0.0,2017-03-22 12:35:00,Pothole,Pothole,Closed,539.4666666666667,363.0
1760,Bay Park,,1.0,2017-05-13 00:02:00,32.77651492595364-117.2010332146502,1.0,32.776514926,-117.201033215,Closed,0.0,0.0,2017-03-22 12:19:00,Pothole,Pothole,Closed,1235.7166666666667,435.0
1761,Kearny Mesa,,1.0,2017-05-03 00:03:00,32.83149319710281-117.12648587161942,1.0,32.8314931971,-117.126485872,Closed,0.0,0.0,2017-03-22 12:10:00,Pothole,Pothole,Closed,995.8833333333333,355.0
1762,Kearny Mesa,,1.0,2017-05-13 00:02:00,32.8329913380457-117.12122642637024,0.0,32.832991338,-117.121226426,Closed,0.0,0.0,2017-03-22 12:06:00,Pothole,Pothole,Closed,1235.9333333333334,355.0
1763,Clairemont Mesa East,,1.0,2017-04-25 00:02:00,32.807071-117.171881,1.0,32.807071,-117.171881,Closed,0.0,0.0,2017-03-22 12:02:00,Pothole,Pothole,Closed,804.0,392.0
1764,Mira Mesa,,1.0,2017-04-19 00:04:00,32.914686-117.149344,0.0,32.914685999999996,-117.149344,Closed,0.0,1.0,2017-03-22 11:41:00,Pothole,Pothole,Closed,660.3833333333333,363.0
1765,Clairemont Mesa West,,1.0,2017-05-02 00:02:00,32.810406-117.187196,0.0,32.810406,-117.187196,Closed,0.0,1.0,2017-03-22 11:39:00,Pothole,Pothole,Closed,972.3833333333333,384.0
1766,Bay Park,,1.0,2017-04-27 00:03:00,32.798832-117.192348,1.0,32.798832,-117.192348,Closed,0.0,0.0,2017-03-22 11:28:00,Pothole,Pothole,Closed,852.5833333333335,435.0
1767,Grantville,,1.0,2017-05-03 00:03:00,32.77830614614805-117.1009311538037,0.0,32.7783061461,-117.100931154,Closed,0.0,1.0,2017-03-22 11:10:00,Pothole,Pothole,Closed,996.8833333333333,340.0
1770,University Heights,,1.0,2017-04-18 00:03:00,32.75468082163262-117.14644126868182,1.0,32.7546808216,-117.146441269,Closed,0.0,0.0,2017-03-22 10:12:00,Pothole,Pothole,Closed,637.85,461.0
1771,Mission Valley East,,1.0,2017-04-21 00:03:00,32.76633872464318-117.16192136723651,0.0,32.7663387246,-117.161921367,Closed,0.0,0.0,2017-03-22 10:05:00,Pothole,Pothole,Closed,709.9666666666667,366.0
1773,Del Cerro,,1.0,2017-04-07 00:02:00,32.78019588605603-117.06579532111817,0.0,32.7801958861,-117.06579532100001,Closed,0.0,1.0,2017-03-22 09:58:00,Pothole,Pothole,Closed,374.06666666666666,331.0
1774,Bay Park,,1.0,2017-04-27 00:02:00,32.793917-117.195057,0.0,32.793917,-117.195057,Closed,0.0,1.0,2017-03-22 09:37:00,Pothole,Pothole,Closed,854.4166666666665,435.0
1776,Pacific Beach,,1.0,2017-03-30 00:03:00,32.80060399599657-117.2315472852536,1.0,32.800603996,-117.231547285,Closed,0.0,0.0,2017-03-22 09:28:00,Pothole,Pothole,Closed,182.58333333333331,522.0
1777,Pacific Beach,,1.0,2017-03-30 00:03:00,32.8016275187044-117.2292197277129,1.0,32.8016275187,-117.22921972799999,Closed,0.0,0.0,2017-03-22 09:27:00,Pothole,Pothole,Closed,182.6,522.0
1778,San Carlos,,1.0,2017-04-12 00:03:00,32.800411722608835-117.05379991455078,1.0,32.8004117226,-117.053799915,Closed,0.0,1.0,2017-03-22 09:23:00,Pothole,Pothole,Closed,494.66666666666674,330.0
1779,Paradise Hills,,1.0,2017-04-05 00:02:00,32.666143-117.053646,0.0,32.666143,-117.053646,Closed,0.0,0.0,2017-03-22 09:00:00,Pothole,Pothole,Closed,327.03333333333336,307.0
1781,Mira Mesa,,1.0,2017-05-04 00:02:00,32.91777173060264-117.125072144081,0.0,32.9177717306,-117.125072144,Closed,0.0,1.0,2017-03-22 08:47:00,Pothole,Pothole,Closed,1023.25,363.0
1786,Mira Mesa,,1.0,2017-04-14 00:03:00,32.90323324076863-117.1451952784245,0.0,32.9032332408,-117.14519527799999,Closed,0.0,0.0,2017-03-22 07:29:00,Pothole,Pothole,Closed,544.5666666666667,363.0
1787,Kearny Mesa,,1.0,2017-05-13 00:02:00,32.831489-117.130787,1.0,32.831489000000005,-117.13078700000001,Closed,0.0,0.0,2017-03-22 07:19:00,Pothole,Pothole,Closed,1240.7166666666667,355.0
1788,Kearny Mesa,,1.0,2017-05-13 00:02:00,32.831412-117.130698,1.0,32.831412,-117.130698,Closed,0.0,0.0,2017-03-22 06:04:00,Pothole,Pothole,Closed,1241.9666666666667,355.0
1789,Pacific Beach,,1.0,2017-03-30 00:03:00,32.80019789357056-117.2321878530829,1.0,32.8001978936,-117.232187853,Closed,0.0,0.0,2017-03-22 05:17:00,Pothole,Pothole,Closed,186.76666666666665,522.0
1790,Clairemont Mesa East,,1.0,2017-04-25 00:02:00,32.80673364139935-117.1722290707046,1.0,32.8067336414,-117.172229071,Closed,0.0,0.0,2017-03-22 05:15:00,Pothole,Pothole,Closed,810.7833333333333,392.0
1791,Clairemont Mesa East,,1.0,2017-04-25 00:02:00,32.80681161134157-117.1721092672082,1.0,32.8068116113,-117.17210926700001,Closed,0.0,0.0,2017-03-22 05:14:00,Pothole,Pothole,Closed,810.8,392.0
1793,Rancho Bernardo,,1.0,2017-04-19 00:03:00,33.019355197493546-117.06556996137692,1.0,33.0193551975,-117.06556996100001,Closed,0.0,0.0,2017-03-22 00:26:00,Pothole,Pothole,Closed,671.6166666666667,335.0
1795,Scripps Ranch,,1.0,2017-03-23 00:02:00,32.92290335093003-117.08014993591308,1.0,32.9229033509,-117.080149936,Closed,0.0,0.0,2017-03-21 23:26:00,Pothole,Pothole,Closed,24.6,348.0
1796,Pacific Beach,,1.0,2017-03-30 00:03:00,32.79819721219688-117.248177976033,0.0,32.798197212199995,-117.24817797600001,Closed,0.0,0.0,2017-03-21 21:26:00,Pothole,Pothole,Closed,194.61666666666667,522.0
1797,Pacific Beach,,1.0,2017-03-30 00:03:00,32.79817479060829-117.2482667901826,0.0,32.7981747906,-117.24826679,Closed,0.0,0.0,2017-03-21 21:21:00,Pothole,Pothole,Closed,194.7,522.0
1798,Allied Gardens,,1.0,2017-03-25 00:02:00,32.79290366165318-117.089394916015,1.0,32.7929036617,-117.089394916,Closed,0.0,0.0,2017-03-21 21:15:00,Pothole,Pothole,Closed,74.78333333333333,383.0
1799,Palm City,,1.0,2017-04-07 00:02:00,32.57651166666667-117.0796055,0.0,32.5765116667,-117.0796055,Closed,0.0,0.0,2017-03-21 20:19:00,Pothole,Pothole,Closed,387.7166666666666,304.0
1802,Del Cerro,,1.0,2017-04-12 00:03:00,32.79830893028993-117.0623582275651,0.0,32.7983089303,-117.062358228,Closed,0.0,0.0,2017-03-21 19:30:00,Pothole,Pothole,Closed,508.55,331.0
1804,Kearny Mesa,,1.0,2017-05-03 00:03:00,32.831506-117.125603,1.0,32.831506,-117.125603,Closed,0.0,0.0,2017-03-21 18:46:00,Pothole,Pothole,Closed,1013.2833333333333,355.0
1805,Mission Valley East,,1.0,2017-04-21 00:03:00,32.764255-117.155128,0.0,32.764255,-117.155128,Closed,0.0,1.0,2017-03-21 18:05:00,Pothole,Pothole,Closed,725.9666666666667,366.0
1808,University Heights,,1.0,2017-04-18 00:02:00,32.75518032725225-117.1390831657845,0.0,32.7551803273,-117.139083166,Closed,0.0,0.0,2017-03-21 17:44:00,Pothole,Pothole,Closed,654.3,461.0
1809,Clairemont Mesa West,,1.0,2017-05-02 00:02:00,32.81032541304157-117.1871187632132,0.0,32.810325413,-117.18711876299999,Closed,0.0,1.0,2017-03-21 17:42:00,Pothole,Pothole,Closed,990.3333333333335,384.0
1810,La Jolla,,1.0,2017-05-13 00:02:00,32.84756034471403-117.2429069097037,0.0,32.8475603447,-117.24290691,Closed,0.0,0.0,2017-03-21 17:40:00,Pothole,Pothole,Closed,1254.3666666666666,787.0
1813,Del Mar Heights,,1.0,2017-04-14 00:03:00,32.95295929539292-117.2512082197864,0.0,32.9529592954,-117.25120822,Closed,0.0,0.0,2017-03-21 17:21:00,Pothole,Pothole,Closed,558.7,660.0
1814,Rancho Bernardo,,1.0,2017-05-23 00:03:00,33.00268832309438-117.09038878422848,1.0,33.0026883231,-117.090388784,Closed,0.0,0.0,2017-03-21 16:59:00,Pothole,Pothole,Closed,1495.0666666666666,335.0
1816,San Carlos,,1.0,2017-05-03 00:03:00,32.806014-117.044952,0.0,32.806014000000005,-117.044952,Closed,0.0,0.0,2017-03-21 16:46:00,Pothole,Pothole,Closed,1015.2833333333333,330.0
1817,Bay Park,,1.0,2017-04-25 00:03:00,32.772744-117.202966,1.0,32.772744,-117.20296599999999,Closed,0.0,0.0,2017-03-21 16:35:00,Pothole,Pothole,Closed,823.4666666666667,435.0
1819,Logan Heights,,1.0,2017-04-06 00:03:00,32.70534729770513-117.1439772156873,0.0,32.7053472977,-117.14397721600001,Closed,0.0,0.0,2017-03-21 16:26:00,Pothole,Pothole,Closed,367.61666666666673,384.0
1820,Serra Mesa,,1.0,2017-03-31 00:03:00,32.78972142285824-117.1448261462291,1.0,32.7897214229,-117.144826146,Closed,0.0,0.0,2017-03-21 16:20:00,Pothole,Pothole,Closed,223.71666666666667,374.0
1821,Midway District,,1.0,2017-05-02 00:02:00,32.74028658372302-117.1844257676636,0.0,32.7402865837,-117.184425768,Closed,0.0,0.0,2017-03-21 16:01:00,Pothole,Pothole,Closed,992.0166666666668,421.0
1822,Bay Terraces,,1.0,2017-03-22 00:03:00,32.701841-117.032734,1.0,32.701840999999995,-117.032734,Closed,0.0,0.0,2017-03-21 15:43:00,Pothole,Pothole,Closed,8.333333333333334,274.0
1825,Sorrento Valley,,1.0,2017-04-13 00:02:00,32.89859475517849-117.21753585854691,0.0,32.8985947552,-117.217535859,Closed,0.0,1.0,2017-03-21 15:35:00,Pothole,Pothole,Closed,536.45,360.0
1826,Bay Park,,1.0,2017-04-27 00:03:00,32.800774204216125-117.19415386628128,1.0,32.8007742042,-117.19415386600001,Closed,0.0,0.0,2017-03-21 15:29:00,Pothole,Pothole,Closed,872.5666666666667,435.0
1828,Rancho Bernardo,,1.0,2017-03-30 00:03:00,32.99851983646502-117.08469896240234,1.0,32.9985198365,-117.084698962,Closed,0.0,0.0,2017-03-21 15:25:00,Pothole,Pothole,Closed,200.63333333333333,335.0
1831,Linda Vista,,1.0,2017-03-28 00:03:00,32.79148423955471-117.1657575977955,1.0,32.7914842396,-117.165757598,Closed,0.0,0.0,2017-03-21 15:03:00,Pothole,Pothole,Closed,153.0,378.0
1833,Clairemont Mesa East,,1.0,2017-04-25 00:02:00,32.80670713755905-117.1722185065433,1.0,32.8067071376,-117.17221850700001,Closed,0.0,0.0,2017-03-21 14:47:00,Pothole,Pothole,Closed,825.25,392.0
1834,Linda Vista,,1.0,2017-03-28 00:03:00,32.79143179017635-117.1656661702555,1.0,32.7914317902,-117.16566617,Closed,0.0,0.0,2017-03-21 14:44:00,Pothole,Pothole,Closed,153.31666666666666,378.0
1835,Tierrasanta,,1.0,2017-03-21 14:46:00,32.82702963826473-117.09757356567382,0.0,32.8270296383,-117.09757356600001,Closed,0.0,0.0,2017-03-21 14:42:00,Pothole,Pothole,Closed,0.06666666666666668,342.0
1836,Clairemont Mesa East,,1.0,2017-03-29 00:03:00,32.822615-117.178021,1.0,32.822615,-117.178021,Closed,0.0,0.0,2017-03-21 14:28:00,Pothole,Pothole,Closed,177.58333333333337,392.0
1838,Clairemont Mesa East,,1.0,2017-03-29 00:03:00,32.822651-117.178052,1.0,32.822651,-117.17805200000001,Closed,0.0,0.0,2017-03-21 14:27:00,Pothole,Pothole,Closed,177.6,392.0
1840,Clairemont Mesa East,,1.0,2017-03-29 00:03:00,32.822454-117.177593,1.0,32.822454,-117.17759299999999,Closed,0.0,0.0,2017-03-21 14:26:00,Pothole,Pothole,Closed,177.61666666666667,392.0
1841,North Park,,1.0,2017-04-13 00:02:00,32.7410429-117.12833160000002,1.0,32.741042900000004,-117.12833159999998,Closed,0.0,0.0,2017-03-21 14:11:00,Pothole,Pothole,Closed,537.85,465.0
1843,North Park,,1.0,2017-05-02 00:02:00,32.74916964136836-117.13449680740968,0.0,32.7491696414,-117.134496807,Closed,0.0,0.0,2017-03-21 14:02:00,Pothole,Pothole,Closed,994.0,465.0
1845,Valencia Park,,1.0,2017-03-31 00:03:00,32.6956349420492-117.08302012549477,0.0,32.695634942,-117.083020125,Closed,0.0,0.0,2017-03-21 13:52:00,Pothole,Pothole,Closed,226.1833333333333,316.0
1846,Del Cerro,,1.0,2017-04-12 00:03:00,32.793717-117.067519,0.0,32.793717,-117.06751899999999,Closed,0.0,0.0,2017-03-21 13:50:00,Pothole,Pothole,Closed,514.2166666666667,331.0
1848,Allied Gardens,,1.0,2017-04-11 00:02:00,32.79155-117.081556,0.0,32.79155,-117.081556,Closed,0.0,0.0,2017-03-21 13:41:00,Pothole,Pothole,Closed,490.35,383.0
1849,Bay Park,,1.0,2017-05-04 00:02:00,32.794098008898295-117.20381052738676,0.0,32.7940980089,-117.203810527,Closed,0.0,0.0,2017-03-21 13:21:00,Pothole,Pothole,Closed,1042.6833333333334,435.0
1850,La Jolla,,1.0,2017-05-04 00:02:00,32.849881519526484-117.25687259503957,1.0,32.849881519499995,-117.256872595,Closed,0.0,0.0,2017-03-21 13:11:00,Pothole,Pothole,Closed,1042.85,787.0
1851,Kearny Mesa,,1.0,2017-05-13 00:02:00,32.80910988067221-117.1191924605156,1.0,32.8091098807,-117.119192461,Closed,0.0,0.0,2017-03-21 13:08:00,Pothole,Pothole,Closed,1258.9,355.0
1853,Rancho Bernardo,,1.0,2017-03-30 00:03:00,33.026610099868606-117.08786233381157,0.0,33.0266100999,-117.087862334,Closed,0.0,1.0,2017-03-21 12:33:00,Pothole,Pothole,Closed,203.5,335.0
1854,Mission Valley East,,1.0,2017-05-04 00:02:00,32.76728974658322-117.1396936197925,0.0,32.7672897466,-117.13969362,Closed,0.0,1.0,2017-03-21 12:16:00,Pothole,Pothole,Closed,1043.7666666666667,366.0
1855,Encanto,,1.0,2017-03-28 00:03:00,32.71515487412817-117.04697339158746,0.0,32.7151548741,-117.04697339200001,Closed,0.0,1.0,2017-03-21 12:02:00,Pothole,Pothole,Closed,156.01666666666668,312.0
1856,Bay Park,,1.0,2017-05-04 00:02:00,32.78929253577515-117.203752147143,1.0,32.7892925358,-117.203752147,Closed,0.0,0.0,2017-03-21 11:41:00,Pothole,Pothole,Closed,1044.35,435.0
1857,Rancho Bernardo,,1.0,2017-05-23 00:03:00,33.00498224797938-117.0919104852873,0.0,33.004982248000005,-117.091910485,Closed,0.0,0.0,2017-03-21 11:22:00,Pothole,Pothole,Closed,1500.6833333333334,335.0
1858,Miramar Ranch North,,1.0,2017-05-18 00:02:00,32.93539736344507-117.08857552311937,0.0,32.9353973634,-117.08857552299999,Closed,0.0,0.0,2017-03-21 11:10:00,Pothole,Pothole,Closed,1380.8666666666666,348.0
1860,Del Mar Heights,,1.0,2017-05-12 00:02:00,32.94870740635466-117.2474392599661,0.0,32.9487074064,-117.24743926,Closed,0.0,1.0,2017-03-21 10:42:00,Pothole,Pothole,Closed,1237.3333333333333,660.0
1861,Hillcrest,,1.0,2017-04-18 00:02:00,32.74641944029669-117.15527317426536,0.0,32.7464194403,-117.155273174,Closed,0.0,0.0,2017-03-21 10:40:00,Pothole,Pothole,Closed,661.3666666666667,453.0
1862,Linda Vista,,1.0,2017-04-21 00:03:00,32.7915702-117.1666897,0.0,32.7915702,-117.1666897,Closed,0.0,1.0,2017-03-21 10:28:00,Pothole,Pothole,Closed,733.5833333333335,378.0
1863,Tierrasanta,,1.0,2017-05-04 00:02:00,32.8379444-117.10345460000002,0.0,32.8379444,-117.10345459999999,Closed,0.0,0.0,2017-03-21 10:12:00,Pothole,Pothole,Closed,1045.8333333333333,342.0
1864,La Jolla,,1.0,2017-05-04 00:02:00,32.8550895312649-117.25558077268875,0.0,32.8550895313,-117.25558077299999,Closed,0.0,0.0,2017-03-21 10:05:00,Pothole,Pothole,Closed,1045.95,787.0
1866,San Carlos,,1.0,2017-04-12 00:03:00,32.79634763891942-117.06424164750746,0.0,32.7963476389,-117.06424164799999,Closed,0.0,1.0,2017-03-21 09:37:00,Pothole,Pothole,Closed,518.4333333333333,330.0
1867,North Park,,1.0,2017-04-13 00:02:00,32.74101519900412-117.1288150752534,1.0,32.741015199,-117.128815075,Closed,0.0,0.0,2017-03-21 09:18:00,Pothole,Pothole,Closed,542.7333333333332,465.0
1868,Rancho Bernardo,,1.0,2017-04-13 00:02:00,33.04914959709444-117.0557442494827,0.0,33.0491495971,-117.055744249,Closed,0.0,0.0,2017-03-21 09:08:00,Pothole,Pothole,Closed,542.9,335.0
1870,Bay Park,,1.0,2017-04-29 14:02:00,32.79055606576874-117.2032048926849,0.0,32.7905560658,-117.20320489299999,Closed,0.0,0.0,2017-03-21 08:52:00,Pothole,Pothole,Closed,941.1666666666665,435.0
1873,Del Cerro,,1.0,2017-04-07 00:02:00,32.7810061823327-117.06469994813233,0.0,32.7810061823,-117.064699948,Closed,0.0,1.0,2017-03-21 08:00:00,Pothole,Pothole,Closed,400.03333333333336,331.0
1876,San Carlos,,1.0,2017-04-21 00:03:00,32.795250061627996-117.02805002642822,1.0,32.7952500616,-117.028050026,Closed,0.0,0.0,2017-03-21 07:48:00,Pothole,Pothole,Closed,736.25,330.0
1878,Clairemont Mesa East,,1.0,2017-04-25 00:02:00,32.80695433740302-117.1718803227539,1.0,32.8069543374,-117.171880323,Closed,0.0,0.0,2017-03-21 07:26:00,Pothole,Pothole,Closed,832.6,392.0
1879,San Ysidro,,1.0,2017-04-07 00:02:00,32.566041-117.051184,0.0,32.566041,-117.051184,Closed,0.0,1.0,2017-03-21 06:49:00,Pothole,Pothole,Closed,401.2166666666666,279.0
1880,Bay Ho,,1.0,2017-04-25 00:02:00,32.8128022-117.21673759999999,1.0,32.8128022,-117.21673759999999,Closed,0.0,0.0,2017-03-21 06:44:00,Pothole,Pothole,Closed,833.3,434.0
1884,Scripps Ranch,,1.0,2017-04-26 00:03:00,32.91139266159669-117.07479931719661,0.0,32.9113926616,-117.07479931700001,Closed,0.0,0.0,2017-03-20 20:55:00,Pothole,Pothole,Closed,867.1333333333333,348.0
1885,University City,,1.0,2017-04-14 00:03:00,32.84865274407345-117.2055993203442,1.0,32.8486527441,-117.20559932,Closed,0.0,0.0,2017-03-20 20:27:00,Pothole,Pothole,Closed,579.6,417.0
1886,University City,,1.0,2017-05-17 00:02:00,32.84834135442035-117.2057865161365,0.0,32.8483413544,-117.205786516,Closed,0.0,0.0,2017-03-20 20:26:00,Pothole,Pothole,Closed,1371.6,417.0
1887,Clairemont Mesa East,,1.0,2017-03-29 00:03:00,32.823033-117.178751,1.0,32.823033,-117.178751,Closed,0.0,0.0,2017-03-20 20:05:00,Pothole,Pothole,Closed,195.96666666666667,392.0
1888,Clairemont Mesa East,,1.0,2017-03-29 00:03:00,32.822756-117.178571,1.0,32.822756,-117.17857099999999,Closed,0.0,0.0,2017-03-20 20:03:00,Pothole,Pothole,Closed,196.0,392.0
1889,Clairemont Mesa East,,1.0,2017-03-29 00:03:00,32.822926-117.178882,1.0,32.822926,-117.178882,Closed,0.0,0.0,2017-03-20 20:03:00,Pothole,Pothole,Closed,196.0,392.0
